"scientificName","UTEndUse.UTEndUseSubfield.UTEndUseName","UTEndUse.UTEndUseSubfield.UTEndUseLookup","UTEndUse.UTEndUseSubfield.international","UTEndUse.UTEndUseSubfield.national","UTEndUse.UTEndUseSubfield.other","UTEndUse.UTEndUseSubfield.subsistence","internal_taxon_id","source.info"
"Myrciaria floribunda","Food - human","1","false","true","","true","sp3169","TreeCo_database_v.4.1"
"Myrciaria glomerata","Food - human","1","false","false","","false","sp3172","IUCN_Red_List_v.2022-2"
"Myrciaria glomerata","Medicine - human & veterinary","3","false","false","","false","sp3172","IUCN_Red_List_v.2022-2"
"Myrciaria guaquiea","Fuels","7","false","false","","false","sp3173","IUCN_Red_List_v.2022-2"
"Myrciaria guaquiea","Wearing apparel, accessories","10","false","false","","false","sp3173","IUCN_Red_List_v.2022-2"
"Myrciaria guaquiea","Food - human","1","false","false","","false","sp3173","IUCN_Red_List_v.2022-2"
"Myrciaria strigipes","Food - human","1","false","false","","false","sp3178","IUCN_Red_List_v.2022-2"
"Myrciaria strigipes","Fuels","7","false","false","","false","sp3178","IUCN_Red_List_v.2022-2"
"Myrocarpus fastigiatus","Construction or structural materials","9","true","false","","false","sp3183","TreeCo_database_v.4.1"
"Myrocarpus fastigiatus","Other household goods","11","","","","","sp3183","IUCN_Red_List_v.2022-2"
"Myrocarpus fastigiatus","Medicine - human & veterinary","3","","","","","sp3183","IUCN_Red_List_v.2022-2"
"Myrocarpus frondosus","Construction or structural materials","9","false","true","","false","sp3184","TreeCo_database_v.4.1"
"Myrocarpus frondosus","Construction or structural materials","9","true","false","","false","sp3184","TreeCo_database_v.4.1"
"Myroxylon balsamum","Construction or structural materials","9","true","true","","true","sp3186","TreeCo_database_v.4.1"
"Myroxylon balsamum","Construction or structural materials","9","true","true","","true","sp3186","TreeCo_database_v.4.1"
"Myroxylon balsamum","Manufacturing chemicals","5","true","true","","true","sp3186","TreeCo_database_v.4.1"
"Myroxylon balsamum","Pets/display animals, horticulture","13","true","false","","false","sp3186","TreeCo_database_v.4.1"
"Myroxylon balsamum","Other chemicals","6","true","true","","true","sp3186","TreeCo_database_v.4.1"
"Myroxylon balsamum","Food - human","1","true","true","","true","sp3186","TreeCo_database_v.4.1"
"Myroxylon balsamum","Medicine - human & veterinary","3","true","true","","true","sp3186","TreeCo_database_v.4.1"
"Myroxylon peruiferum","Construction or structural materials","9","true","true","","true","sp3187","TreeCo_database_v.4.1"
"Myroxylon peruiferum","Construction or structural materials","9","true","true","","true","sp3187","TreeCo_database_v.4.1"
"Myroxylon peruiferum","Medicine - human & veterinary","3","false","true","","true","sp3187","IUCN_Red_List_v.2022-2"
"Myroxylon peruiferum","Other household goods","11","false","true","","true","sp3187","IUCN_Red_List_v.2022-2"
"Myroxylon peruiferum","Handicrafts, jewellery, etc.","12","false","true","","true","sp3187","IUCN_Red_List_v.2022-2"
"Nectandra amazonum","Construction or structural materials","9","","","","","sp3211","IUCN_Red_List_v.2022-2"
"Nectandra barbellata","Research","14","","","","","sp3213","IUCN_Red_List_v.2022-2"
"Nectandra barbellata","Medicine - human & veterinary","3","","","","","sp3213","IUCN_Red_List_v.2022-2"
"Nectandra cissiflora","Construction or structural materials","9","","","","","sp3214","IUCN_Red_List_v.2022-2"
"Nectandra cuspidata","Construction or structural materials","9","false","true","","false","sp3215","TreeCo_database_v.4.1"
"Nectandra cuspidata","Other (free text)","17","","","colouring","true","sp3215","IUCN_Red_List_v.2022-2"
"Nectandra cuspidata","Medicine - human & veterinary","3","","","","","sp3215","IUCN_Red_List_v.2022-2"
"Nectandra gardneri","Construction or structural materials","9","false","false","","false","sp3217","IUCN_Red_List_v.2022-2"
"Nectandra globosa","Construction or structural materials","9","","true","","","sp3218","IUCN_Red_List_v.2022-2"
"Nectandra lanceolata","Construction or structural materials","9","true","false","","false","sp3221","TreeCo_database_v.4.1"
"Nectandra lanceolata","Construction or structural materials","9","false","true","","false","sp3221","TreeCo_database_v.4.1"
"Nectandra megapotamica","Construction or structural materials","9","true","false","","true","sp3224","TreeCo_database_v.4.1"
"Nectandra membranacea","Other household goods","11","","true","","","sp3225","IUCN_Red_List_v.2022-2"
"Nectandra membranacea","Construction or structural materials","9","","","","","sp3225","IUCN_Red_List_v.2022-2"
"Nectandra reticulata","Construction or structural materials","9","","","","","sp3232","IUCN_Red_List_v.2022-2"
"Neomitranthes cordifolia","Other chemicals","6","","","","","sp3258","IUCN_Red_List_v.2022-2"
"Neomitranthes gemballae","Fuels","7","","","","true","sp3259","IUCN_Red_List_v.2022-2"
"Neomitranthes gemballae","Food - human","1","","","","true","sp3259","IUCN_Red_List_v.2022-2"
"Neomitranthes gemballae","Other household goods","11","","","","true","sp3259","IUCN_Red_List_v.2022-2"
"Neoraputia magnifica","Construction or structural materials","9","","true","","true","sp3271","IUCN_Red_List_v.2022-2"
"Neoraputia magnifica","Medicine - human & veterinary","3","","true","","true","sp3271","IUCN_Red_List_v.2022-2"
"Ochroma pyramidale","Construction or structural materials","9","true","true","","true","sp3275","TreeCo_database_v.4.1"
"Ochroma pyramidale","Construction or structural materials","9","true","true","","true","sp3275","TreeCo_database_v.4.1"
"Ochroma pyramidale","Medicine - human & veterinary","3","","","","true","sp3275","IUCN_Red_List_v.2022-2"
"Ochroma pyramidale","Handicrafts, jewellery, etc.","12","","true","","true","sp3275","IUCN_Red_List_v.2022-2"
"Ocotea aciphylla","Construction or structural materials","9","false","true","","false","sp3277","TreeCo_database_v.4.1"
"Ocotea cymbarum","Construction or structural materials","9","false","true","","false","sp3301","TreeCo_database_v.4.1"
"Ocotea guianensis","Medicine - human & veterinary","3","","","","true","sp3318","IUCN_Red_List_v.2022-2"
"Ocotea minarum","Construction or structural materials","9","","","","","sp3342","IUCN_Red_List_v.2022-2"
"Ocotea minarum","Other household goods","11","","","","","sp3342","IUCN_Red_List_v.2022-2"
"Ocotea neesiana","Construction or structural materials","9","false","true","","false","sp3346","TreeCo_database_v.4.1"
"Ocotea porosa","Construction or structural materials","9","false","true","","false","sp3361","TreeCo_database_v.4.1"
"Ocotea porosa","Construction or structural materials","9","true","false","","false","sp3361","TreeCo_database_v.4.1"
"Ocotea porosa","Construction or structural materials","9","false","true","","false","sp3361","TreeCo_database_v.4.1"
"Ocotea puberula","Construction or structural materials","9","true","false","","false","sp3363","TreeCo_database_v.4.1"
"Ocotea puberula","Construction or structural materials","9","false","true","","false","sp3363","TreeCo_database_v.4.1"
"Ocotea pulchella","Medicine - human & veterinary","3","","","","true","sp3364","IUCN_Red_List_v.2022-2"
"Ocotea pulchella","Construction or structural materials","9","","","","true","sp3364","IUCN_Red_List_v.2022-2"
"Ocotea sassafras","Manufacturing chemicals","5","","","","","sp3370","IUCN_Red_List_v.2022-2"
"Ocotea sassafras","Medicine - human & veterinary","3","","","","","sp3370","IUCN_Red_List_v.2022-2"
"Opuntia monacantha","Pets/display animals, horticulture","13","true","true","","","sp3397","IUCN_Red_List_v.2022-2"
"Opuntia monacantha","Establishing ex-situ production *","16","","","","","sp3397","IUCN_Red_List_v.2022-2"
"Ormosia arborea","Construction or structural materials","9","false","false","","false","sp3401","IUCN_Red_List_v.2022-2"
"Ormosia arborea","Wearing apparel, accessories","10","false","false","","false","sp3401","IUCN_Red_List_v.2022-2"
"Ormosia coarctata","Medicine - human & veterinary","3","","","","true","sp3403","IUCN_Red_List_v.2022-2"
"Ormosia coarctata","Construction or structural materials","9","","","","true","sp3403","IUCN_Red_List_v.2022-2"
"Ormosia coarctata","Handicrafts, jewellery, etc.","12","","","","true","sp3403","IUCN_Red_List_v.2022-2"
"Ormosia coccinea","Construction or structural materials","9","true","false","","false","sp3404","TreeCo_database_v.4.1"
"Ormosia coccinea","Construction or structural materials","9","false","true","","false","sp3404","TreeCo_database_v.4.1"
"Ormosia fastigiata","Other (free text)","17","","true","","true","sp3405","IUCN_Red_List_v.2022-2"
"Ormosia lewisii","Handicrafts, jewellery, etc.","12","false","false","","false","sp3407","IUCN_Red_List_v.2022-2"
"Ormosia nitida","Fuels","7","false","false","","false","sp3410","IUCN_Red_List_v.2022-2"
"Ormosia nitida","Construction or structural materials","9","false","false","","false","sp3410","IUCN_Red_List_v.2022-2"
"Panopsis rubescens","Construction or structural materials","9","","","","true","sp3514","IUCN_Red_List_v.2022-2"
"Parapiptadenia pterosperma","Construction or structural materials","9","false","false","","false","sp3522","IUCN_Red_List_v.2022-2"
"Parapiptadenia rigida","Construction or structural materials","9","false","true","","false","sp3523","TreeCo_database_v.4.1"
"Parapiptadenia rigida","Construction or structural materials","9","true","false","","false","sp3523","TreeCo_database_v.4.1"
"Parapiptadenia rigida","Construction or structural materials","9","false","true","","false","sp3523","TreeCo_database_v.4.1"
"Paratecoma peroba","Construction or structural materials","9","false","true","","false","sp3526","TreeCo_database_v.4.1"
"Paratecoma peroba","Construction or structural materials","9","true","false","","false","sp3526","TreeCo_database_v.4.1"
"Parinari excelsa","Construction or structural materials","9","true","false","","false","sp3529","TreeCo_database_v.4.1"
"Parinari excelsa","Construction or structural materials","9","false","true","","false","sp3529","TreeCo_database_v.4.1"
"Parkia gigantocarpa","Construction or structural materials","9","false","true","","false","sp3534","TreeCo_database_v.4.1"
"Parkia pendula","Construction or structural materials","9","false","true","","true","sp3536","TreeCo_database_v.4.1"
"Parkia pendula","Construction or structural materials","9","false","true","","true","sp3536","TreeCo_database_v.4.1"
"Parkia pendula","Pets/display animals, horticulture","13","false","true","","true","sp3536","TreeCo_database_v.4.1"
"Parkia pendula","Construction or structural materials","9","false","true","","true","sp3536","TreeCo_database_v.4.1"
"Parkia pendula","Construction or structural materials","9","true","true","","true","sp3536","TreeCo_database_v.4.1"
"Parkia pendula","Medicine - human & veterinary","3","false","false","","true","sp3536","IUCN_Red_List_v.2022-2"
"Parkia platycephala","Food - animal","2","false","true","","true","sp3537","TreeCo_database_v.4.1"
"Parkia platycephala","Fuels","7","false","false","","false","sp3537","IUCN_Red_List_v.2022-2"
"Parkia platycephala","Construction or structural materials","9","false","false","","false","sp3537","IUCN_Red_List_v.2022-2"
"Paubrasilia echinata","Construction or structural materials","9","false","true","","false","sp3538","TreeCo_database_v.4.1"
"Paubrasilia echinata","Construction or structural materials","9","true","false","","false","sp3538","TreeCo_database_v.4.1"
"Pausandra morisiana","Construction or structural materials","9","false","false","","false","sp3540","IUCN_Red_List_v.2022-2"
"Pausandra morisiana","Handicrafts, jewellery, etc.","12","false","false","","false","sp3540","IUCN_Red_List_v.2022-2"
"Pavonia malacophylla","Pets/display animals, horticulture","13","","","","true","sp3552","IUCN_Red_List_v.2022-2"
"Peltogyne angustiflora","Handicrafts, jewellery, etc.","12","false","false","","false","sp3565","IUCN_Red_List_v.2022-2"
"Peltogyne angustiflora","Construction or structural materials","9","false","false","","false","sp3565","IUCN_Red_List_v.2022-2"
"Peltogyne discolor","Construction or structural materials","9","true","true","","","sp3568","IUCN_Red_List_v.2022-2"
"Peltogyne discolor","Handicrafts, jewellery, etc.","12","true","true","","","sp3568","IUCN_Red_List_v.2022-2"
"Peltogyne discolor","Other household goods","11","true","true","","","sp3568","IUCN_Red_List_v.2022-2"
"Peltogyne recifensis","Construction or structural materials","9","","","","true","sp3571","IUCN_Red_List_v.2022-2"
"Peltophorum dubium","Construction or structural materials","9","true","true","","true","sp3572","TreeCo_database_v.4.1"
"Peltophorum dubium","Construction or structural materials","9","false","true","","true","sp3572","TreeCo_database_v.4.1"
"Peltophorum dubium","Construction or structural materials","9","false","true","","true","sp3572","TreeCo_database_v.4.1"
"Peltophorum dubium","Other household goods","11","false","true","","true","sp3572","IUCN_Red_List_v.2022-2"
"Pera glabrata","Construction or structural materials","9","true","true","","true","sp3577","TreeCo_database_v.4.1"
"Pera glabrata","Other (free text)","17","","true","Landscape Restoration","true","sp3577","IUCN_Red_List_v.2022-2"
"Pereskia aculeata","Food - human","1","false","true","","true","sp3580","TreeCo_database_v.4.1"
"Pereskia aculeata","Establishing ex-situ production *","16","","","","","sp3580","IUCN_Red_List_v.2022-2"
"Pereskia aculeata","Pets/display animals, horticulture","13","","true","","true","sp3580","IUCN_Red_List_v.2022-2"
"Pereskia aculeata","Food - animal","2","","true","","true","sp3580","IUCN_Red_List_v.2022-2"
"Pereskia aureiflora","Construction or structural materials","9","","","","true","sp3581","IUCN_Red_List_v.2022-2"
"Pereskia bahiensis","Construction or structural materials","9","","","","true","sp3582","IUCN_Red_List_v.2022-2"
"Pereskia grandifolia","Construction or structural materials","9","","true","","true","sp3583","IUCN_Red_List_v.2022-2"
"Pereskia grandifolia","Food - human","1","","true","","true","sp3583","IUCN_Red_List_v.2022-2"
"Peritassa laevigata","Food - human","1","","","","","sp3588","IUCN_Red_List_v.2022-2"
"Physocalymma scaberrimum","Pets/display animals, horticulture","13","false","true","","false","sp3616","TreeCo_database_v.4.1"
"Phytolacca dioica","Pets/display animals, horticulture","13","true","false","","false","sp3617","TreeCo_database_v.4.1"
"Phytolacca dioica","Medicine - human & veterinary","3","true","false","","true","sp3617","TreeCo_database_v.4.1"
"Phytolacca dioica","Food - animal","2","true","false","","true","sp3617","TreeCo_database_v.4.1"
"Phytolacca dioica","Poisons","4","true","false","","false","sp3617","TreeCo_database_v.4.1"
"Picramnia excelsa","Medicine - human & veterinary","3","false","false","","false","sp3623","IUCN_Red_List_v.2022-2"
"Picramnia sellowii","Other household goods","11","","","","","sp3630","IUCN_Red_List_v.2022-2"
"Pilocarpus grandiflorus","Medicine - human & veterinary","3","false","false","","false","sp3633","IUCN_Red_List_v.2022-2"
"Pilocarpus microphyllus","Medicine - human & veterinary","3","false","false","","false","sp3635","IUCN_Red_List_v.2022-2"
"Pilocarpus sulcatus","Medicine - human & veterinary","3","false","false","","false","sp3640","IUCN_Red_List_v.2022-2"
"Pilosocereus aurisetus","Food - human","1","","","","true","sp3643","IUCN_Red_List_v.2022-2"
"Pilosocereus catingicola","Construction or structural materials","9","","","","true","sp3645","IUCN_Red_List_v.2022-2"
"Pilosocereus pachycladus","Food - animal","2","","","","true","sp3649","IUCN_Red_List_v.2022-2"
"Pilosocereus pachycladus","Construction or structural materials","9","","","","true","sp3649","IUCN_Red_List_v.2022-2"
"Piptadenia gonoacantha","Construction or structural materials","9","false","true","","false","sp3698","TreeCo_database_v.4.1"
